company_name	company_type	company_size	is_listed
重庆花果山企业管理有限公司	互联网	1000-9999人	C轮
铁人股份有限公司	计算机软件	0-20人	未融资
鑫邦国际(贸易)有限公司	互联网金融	100-499人	不需要融资
鑫果潮有限公司	医疗健康	20-99人	未融资
银客未来科技(北京)有限公司	互联网金融	1000-9999人	C轮
银联商务股份有限公司	互联网金融	10000人以上	不需要融资
长春市众焰网络科技有限公司	电子商务	0-20人	A轮
锐波(北京)科技有限公司	互联网	100-499人	不需要融资
长春市御源堂生物科技有限公司	医疗健康	20-99人	不需要融资
长沙弘联电子贸易有限公司	医疗设备/器械	100-499人	不需要融资
阔旗无锡网络科技有限公司	互联网	20-99人	无信息
阿拉善盟文创产业发展有限责任公司	O2O	10000人以上	不需要融资
陕西兆云联盟网络科技有限公司	互联网	20-99人	未融资
陕西必康制药集团控股有限公司	制药	10000人以上	已上市
阿尔法新材料江苏有限公司	媒体	100-499人	A轮
重庆登康口腔护理用品股份有限公司	批发/零售	1000-9999人	未融资
长沙聚客网络科技有限公司	电子商务	20-99人	未融资
陕西帝标传媒有限责任公司	家具/家电/家居	20-99人	不需要融资
陕西郑远元专业修脚保健服务集团有限公司	医疗健康	10000人以上	不需要融资
陕西科睿思企业管理咨询有限公司	互联网	20-99人	已上市
雷国际集团有限公司	在线教育	20-99人	未融资
雪豹鞋业集团(中国)有限公司	人力资源服务	20-99人	未融资
随锐科技股份有限公司	通信/网络设备	100-499人	B轮
青岛九易品牌策划有限公司	广告营销	100-499人	A轮
青岛亿盛天品牌管理有限公司	互联网金融	100-499人	不需要融资
青岛圆点文化传媒有限公司	培训机构	100-499人	未融资
青岛匠人在线网络科技有限公司	互联网	20-99人	未融资
青岛冰糖网络科技有限公司	互联网	20-99人	无信息
青岛特丽佳家居有限公司	医疗/护理/卫生	20-99人	不需要融资
青岛酷特智能股份有限公司	互联网	1000-9999人	不需要融资
青岛视觉志文化传媒有限公司	互联网	100-499人	不需要融资
青海西宁农村商业银行股份有限公司	银行	1000-9999人	已上市
非主流有限公司	装修装饰	20-99人	未融资
贵州民投投资股份有限公司	互联网金融	1000-9999人	不需要融资
领先品牌管理有限公司	移动互联网	500-999人	C轮
领向时代(北京)科技有限公司	广告营销	500-999人	不需要融资
香果科技有限公司	计算机软件	20-99人	不需要融资
顺丰控股集团商贸有限公司	互联网	1000-9999人	不需要融资
香港万仟堂实业有限公司	其他行业	100-499人	未融资
香港兴旺食品有限公司	美容/美发	100-499人	不需要融资
香港卓辉发展有限公司	地产经纪/中介	20-99人	未融资
香港博古投资有限公司	其他行业	20-99人	未融资
香港博朗国际文化传播有限公司	企业服务	20-99人	天使轮
香港传奇国际投资有限公司	互联网	100-499人	A轮
香港和胜堂实业有限公司	其他行业	100-499人	未融资
韩味(上海)投资管理有限公司	互联网	100-499人	未融资
香港品标文化传播有限公司	检测/认证	500-999人	无信息
香港品高贸易有限公司	O2O	20-99人	天使轮
香港善艺科技有限公司	培训机构	0-20人	B轮
香港嘉实国际实业品牌管理有限公司	互联网金融	1000-9999人	不需要融资
香港品创世纪有限公司	互联网	20-99人	不需要融资
香港墨道集团有限公司	咨询	0-20人	无信息
香港守正有限公司	工程施工	0-20人	未融资
香港安德玛集团有限公司	文化/体育/娱乐	100-499人	无信息
陕西省君凯电子科技有限公司	互联网	100-499人	未融资
香港方正辉实业有限公司	互联网	10000人以上	已上市
香港旭升贸易有限公司	批发/零售	20-99人	不需要融资
香港杰度品牌管理有限公司	互联网	100-499人	无信息
香港橙橙贸易有限公司	电子商务	0-20人	天使轮
香港欧派策划有限公司	电子商务	100-499人	未融资
香港正品实业发展有限公司	智能硬件	100-499人	已上市
香港百吉文化传播有限公司	餐饮	0-20人	不需要融资
香港益企来贸易有限公司	互联网	0-20人	未融资
香港楚丰国际有限公司	互联网	20-99人	未融资
香港祺达贸易有限公司	新零售	20-99人	不需要融资
香港福气来有限公司	餐饮	0-20人	不需要融资
香港联邦品牌管理有限公司	贸易/进出口	20-99人	未融资
香港莱普有限公司	医疗健康	20-99人	A轮
香港家康生活有限公司	工程施工	500-999人	已上市
香港赛得龙国际投资顾问有限公司	化工	1000-9999人	无信息
香港裕华服饰有限公司	互联网金融	20-99人	未融资
香港速道天下物流集团有限公司	互联网	20-99人	A轮
青岛时代电子商务有限公司	电子商务	100-499人	未融资
香港道胜集团有限公司	电子商务	0-20人	未融资
马鞍山利如电子商务有限公司	O2O	100-499人	未融资
马鞍山嘉颖贸易有限公司	建材	20-99人	无信息
马鞍山吉如电子商务有限公司	地产经纪/中介	20-99人	A轮
马鞍山尚讯电子商务有限公司	其他服务业	0-20人	未融资
马鞍山浩淼贸易有限公司	音乐/视频/阅读	20-99人	未融资
香港隆兴国际有限公司	食品/饮料/烟酒	100-499人	不需要融资
马鞍山市川洋大药房连锁有限公司	餐饮	0-20人	不需要融资
马鞍山鼎极贸易有限公司	生活服务	100-499人	不需要融资
鲜丰水果股份有限公司	生活服务	1000-9999人	B轮
麦克英孚(宁波)婴童用品有限公司	汽车生产	500-999人	不需要融资
麦琪(国际)贸易有限公司	餐饮	0-20人	无信息
黑龙江众生生物工程有限公司	互联网	20-99人	未融资
马鞍山盈捷贸易有限公司	计算机服务	0-20人	未融资
香港凯森生活有限公司	装修装饰	20-99人	无信息
麦卡希国际有限公司	汽车生产	20-99人	未融资
龙岩市百闻电子商务有限公司	企业服务	0-20人	未融资
齐氏实业发展有限公司	培训机构	100-499人	未融资
香港高格贸易有限公司	计算机软件	20-99人	未融资
黑龙江龙谷贸易集团有限公司	计算机软件	0-20人	未融资
七个半裁缝(厦门)信息科技有限公司	电子商务	100-499人	未融资
万博管理有限公司	媒体	100-499人	不需要融资
一泽信息科技有限公司	广告营销	0-20人	无信息
万科物业发展股份有限公司	工程施工	10000人以上	不需要融资
万声通讯实业有限公司	电子商务	10000人以上	不需要融资
万国珠宝汇品牌管理(深圳)有限公司	在线教育	500-999人	已上市
万达文化旅游规划研究院有限公司	旅游	1000-9999人	已上市
三亚槟榔河实业有限公司	生活服务	500-999人	不需要融资
上汽大众汽车有限公司	汽车生产	100-499人	未融资
香港华金投资集团有限公司	互联网金融	1000-9999人	未融资
上海一面食品科技有限公司	互联网	20-99人	A轮
上海万间信息技术有限公司	互联网	1000-9999人	C轮
上海一谈网络科技有限公司	文化/体育/娱乐	20-99人	不需要融资
上海丁阁仕电子商务有限公司	电子商务	20-99人	未融资
上海丙晟科技有限公司	电子商务	100-499人	未融资
REALME重庆移动通信有限公司	移动互联网	500-999人	无信息
上海东恩儿童用品有限公司	批发/零售	100-499人	A轮
上海九博资产管理有限公司	医疗健康	100-499人	未融资
上海京禾网络科技有限公司	其他行业	20-99人	不需要融资
上海东普信息科技有限公司	物流/仓储	500-999人	不需要融资
上海众旦信息科技有限公司	互联网	1000-9999人	B轮
上海侠客岛实业有限公司	移动互联网	100-499人	B轮
上海乌禾实业有限公司	生活服务	100-499人	未融资
上海凤凰企业(集团)股份有限公司	在线教育	500-999人	B轮
上海兽耳网络科技有限公司	互联网	20-99人	天使轮
上海勇前实业有限公司	互联网	0-20人	未融资
上海吉茶餐饮管理有限公司	生活服务	500-999人	不需要融资
上海信望爱食品有限公司	生活服务	20-99人	未融资
上海嗨游文化传播有限公司	互联网	20-99人	未融资
上海地风升文化传播有限公司	游戏	20-99人	未融资
上海基分文化传播有限公司	移动互联网	1000-9999人	已上市
上海多串餐饮管理有限公司	企业服务	500-999人	C轮
上海太微文化传播有限公司	文化/体育/娱乐	20-99人	A轮
上海复星高科技(集团)有限公司	互联网	10000人以上	已上市
骏业珠宝有限责任公司	企业服务	20-99人	不需要融资
上海宽窄文化传播有限公司	食品/饮料/烟酒	20-99人	不需要融资
上海好望生物科技有限公司	在线教育	1000-9999人	已上市
上海寰投信息科技有限公司	O2O	20-99人	A轮
上海奥丽睿商业管理有限公司	广告/公关/会展	20-99人	未融资
上海微知软件科技有限公司	广告营销	0-20人	天使轮
上海寻梦信息技术有限公司	游戏	20-99人	天使轮
龙岩市喜农农业发展有限公司	电子商务	0-20人	未融资
上海撬动网络科技有限公司	移动互联网	0-20人	天使轮
上海成之实业有限公司	电子商务	0-20人	未融资
上海昌投网络科技有限公司	互联网	100-499人	A轮
上海智同广告有限公司	互联网	0-20人	无信息
上海松陵实业有限公司	装修装饰	20-99人	不需要融资
上海涂云家居饰品有限公司	音乐/视频/阅读	0-20人	未融资
上海深屹网络科技有限公司	电子商务	100-499人	B轮
上海游族文化传媒有限公司	游戏	1000-9999人	已上市
上海热带鱼服饰有限公司	音乐/视频/阅读	20-99人	未融资
上海瑞慈医疗投资集团有限公司	医疗健康	1000-9999人	已上市
上海米凡装饰设计工程有限公司	贸易/进出口	500-999人	未融资
上海美作餐饮管理有限公司	电子商务	20-99人	未融资
上海盛企文化创意有限公司	广告/公关/会展	100-499人	未融资
上海舞雅文化传播有限公司	媒体	100-499人	不需要融资
上海虎赞信息科技有限公司	计算机软件	100-499人	B轮
上海西舍咖啡有限公司	生活服务	100-499人	A轮
上海衣页信息科技有限公司	电子商务	100-499人	B轮
上海精学锐信息科技有限公司	在线教育	10000人以上	已上市
上海赢在起点教育科技有限公司	在线教育	1000-9999人	天使轮
上海遇美企业发展有限公司	酒店	20-99人	未融资
上海金丝猴食品股份有限公司	服装/纺织/皮革	100-499人	未融资
上海霍霍文化传媒有限公司	媒体	0-20人	不需要融资
世典科技有限公司	企业服务	100-499人	未融资
世界茶饮有限公司	生活服务	0-20人	未融资
世讯卫星技术有限公司	通信/网络设备	20-99人	不需要融资
上海贵牛贸易有限公司	服装/纺织/皮革	0-20人	无信息
东莞市一键网络科技有限公司	电子商务	100-499人	未融资
东莞市世丰酒业有限公司	建材	100-499人	不需要融资
东莞博力威电池有限公司	新能源	1000-9999人	C轮
东莞市勇敢真男孩服饰有限公司	服装/纺织/皮革	100-499人	未融资
东莞市佳晟实业有限公司	批发/零售	20-99人	不需要融资
东莞市山水信息技术有限公司	互联网	0-20人	未融资
东莞市易利服饰有限公司	互联网	20-99人	A轮
东莞市柏菲家政服务有限公司	医疗健康	20-99人	不需要融资
东莞市水草服饰有限公司	互联网	100-499人	不需要融资
东莞市欣朗源实业投资有限公司	餐饮	100-499人	无信息
东莞市九头鸟服饰有限公司	餐饮	500-999人	无信息
东莞市浅浅电子商务有限公司	餐饮	0-20人	无信息
东莞市洋臣家具有限公司	生活服务	10000人以上	不需要融资
东莞市碧桂园房地产开发有限公司	物业服务	10000人以上	已上市
东莞市汉丰皮具有限公司	建材	20-99人	无信息
东阿阿胶股份有限公司	餐饮	100-499人	无信息
中兰德商贸(北京)有限公司	计算机软件	100-499人	不需要融资
中云(广州)咨询有限公司	计算机软件	20-99人	A轮
